Ciudad,Empresa,Sueldo,Periodo
san francisco,ICE Mortgage Technology,128.425 US$ /año,Data Scientist
san francisco,Segment,192.458 US$ /año,Data Scientist
san francisco,Coinbase,168.028 US$ /año,Data Scientist
san francisco,Climate,130.566 US$ /año,Data Scientist - Proveedor de servicios
san francisco,iMiDiA,84.721 US$ /año,Data Scientist
san francisco,Thermo Fisher Scientific,141.182 US$ /año,Data Scientist
san francisco,Uber,55 US$ /h,Data Scientist - Becario por hora
san francisco,Maple Bear Global Schools,167.654 US$ /año,Data Scientist
san francisco,Branch International,163.892 US$ /año,Data Scientist
san francisco,StumbleUpon,136.844 US$ /año,Data Scientist
san francisco,The Clorox Company,110.635 US$ /año,Data Scientist
san francisco,DISH,120.378 US$ /año,Data Scientist
san francisco,LendUp,137.242 US$ /año,Data Scientist
san francisco,Electronic Arts,155.630 US$ /año,Data Scientist
san francisco,Roche,155.308 US$ /año,Data Scientist
san francisco,Feedzai,125.380 US$ /año,Data Scientist
san francisco,Boston Consulting Group,143.985 US$ /año,Data Scientist
san francisco,Nielsen,100.824 US$ /año,Data Scientist
san francisco,Nuna,144.951 US$ /año,Data Scientist
san francisco,Zynga,153.855 US$ /año,Data Scientist
san francisco,Shutterfly,147.588 US$ /año,Data Scientist
san francisco,Affirm,144.039 US$ /año,Data Scientist
san francisco,SAP Concur,117.642 US$ /año,Data Scientist
san francisco,Insurance Services Office,93.020 US$ /año,Data Scientist
san francisco,Urbint,148.535 US$ /año,Data Scientist
san francisco,Genentech,50 US$ /h,Data Scientist - Becario por hora
san francisco,Practice Fusion,154.849 US$ /año,Data Scientist
san francisco,PwC,153.657 US$ /año,Data Scientist
san francisco,Acxiom,146.653 US$ /año,Data Scientist
san francisco,Walmart Global Tech,138.227 US$ /año,Data Scientist
san francisco,Aviso,131.322 US$ /año,Data Scientist
san francisco,Product Madness,95.902 US$ /año,Data Scientist
san francisco,Change Healthcare,184.739 US$ /año,Data Scientist
san francisco,Premise Data Corporation,125.102 US$ /año,Data Scientist
san francisco,Turo,119.248 US$ /año,Data Scientist
san francisco,PayPal,134.916 US$ /año,Data Scientist
san francisco,NerdWallet,158.367 US$ /año,Data Scientist
san francisco,Stealth Startup,150.886 US$ /año,Data Scientist
san francisco,Synthego,132.910 US$ /año,Data Scientist
san francisco,Sumo Logic,137.255 US$ /año,Data Scientist
san francisco,Metromile,154.126 US$ /año,Data Scientist
san francisco,Enlitic,147.252 US$ /año,Data Scientist
san francisco,CVS Health,158.022 US$ /año,Data Scientist
san francisco,2K,169.069 US$ /año,Data Scientist
san francisco,FLYR,143.736 US$ /año,Data Scientist
san francisco,Verily Life Sciences,153.938 US$ /año,Data Scientist
san francisco,GE Digital,129.750 US$ /año,Data Scientist
san francisco,Chan Zuckerberg Initiative,176.526 US$ /año,Data Scientist
san francisco,McKesson,142.480 US$ /año,Data Scientist
san francisco,Clarivate,125.850 US$ /año,Data Scientist
san francisco,Conviva,136.049 US$ /año,Data Scientist
san francisco,Entelo,141.799 US$ /año,Data Scientist
san francisco,Chime,218.045 US$ /año,Data Scientist
san francisco,Twitter,53 US$ /h,Data Scientist - Becario por hora
san francisco,Schlumberger,150.000 US$ /año,Data Scientist
san francisco,Udemy,132.416 US$ /año,Data Scientist
san francisco,automotiveMastermind,134.342 US$ /año,Data Scientist
san francisco,NOMIS SOLUTIONS,120.254 US$ /año,Data Scientist
san francisco,SynergisticIT,95.000 US$ /año,Data Scientist
san francisco,eluv.io,106.371 US$ /año,Data Scientist
san francisco,Fractal,106.792 US$ /año,Data Scientist
san francisco,Pandora,61 US$ /h,Data Scientist - Becario por hora
san francisco,Prosper.com,159.387 US$ /año,Data Scientist
san francisco,Brighterion,110.911 US$ /año,Data Scientist
san francisco,Second Measure,158.817 US$ /año,Data Scientist
san francisco,Holler ,125.000 US$ /año,Data Scientist
san francisco,Globant,158.924 US$ /año,Data Scientist
san francisco,Coupa Software Inc,131.322 US$ /año,Data Scientist
san francisco,NextRoll,146.258 US$ /año,Data Scientist
san francisco,TaskRabbit,173.315 US$ /año,Data Scientist
san francisco,Pacific Gas and Electric,163.611 US$ /año,Data Scientist
san francisco,OpenTable,171.816 US$ /año,Data Scientist
san francisco,Autodesk,46 US$ /h,Data Scientist - Becario por hora
san francisco,CircleUp,159.979 US$ /año,Data Scientist
san francisco,Zillow,141.649 US$ /año,Data Scientist
san francisco,CareDx,159.000 US$ /año,Data Scientist
san francisco,ImpactVision,103.819 US$ /año,Data Scientist
san francisco,Doximity,145.616 US$ /año,Data Scientist
san francisco,PayJoy,139.873 US$ /año,Data Scientist
san francisco,Riviera Partners,138.726 US$ /año,Data Scientist
san francisco,Nones,116.000 US$ /año,Data Scientist
san francisco,Cruise,176.635 US$ /año,Data Scientist
san francisco,Happy Elements,153.209 US$ /año,Data Scientist
san francisco,Aisera,Sobre 157 mil US$ -199 mil US$,Data Scientist
san francisco,Seagate Technology,Sobre 159 mil US$ -173 mil US$,Data Scientist
san francisco,Ask Media Group,Sobre 124 mil US$ -142 mil US$,Data Scientist
san francisco,PubMatic,Sobre 138 mil US$ -177 mil US$,Data Scientist
san francisco,Moloco,Sobre 86 mil US$ -110 mil US$,Data Scientist
san francisco,Auris Health,Sobre 83 mil US$ -90 mil US$,Data Scientist
san francisco,University of California Berkeley,Sobre 58 mil US$ -87 mil US$,Data Scientist
san francisco,MoneyLion,Sobre 90 mil US$ -135 mil US$,Data Scientist
san francisco,Mozilla,Sobre 147 mil US$ -178 mil US$,Data Scientist
san francisco,Bayes Impact,Sobre 77 mil US$ -85 mil US$,Data Scientist
san francisco,Invitae,Sobre 99 mil US$ -163 mil US$,Data Scientist
san francisco,SmartNews,Sobre 147 mil US$ -162 mil US$,Data Scientist
san francisco,CyberCoders,Sobre 153 mil US$ -165 mil US$,Data Scientist
san francisco,Chevron,Sobre 98 mil US$ -170 mil US$,Data Scientist
san francisco,Etsy,Sobre 136 mil US$ -184 mil US$,Data Scientist
san francisco,Paradigm Strategy,Sobre 120 mil US$ -135 mil US$,Data Scientist
san francisco,Qubiqle,Sobre 85 mil US$ -113 mil US$,Data Scientist
san francisco,Fitbod,Sobre 111 mil US$ -149 mil US$,Data Scientist
san francisco,Ubisoft,Sobre 18 US$ -26 US$ por hora,Data Scientist - Becario por hora
san francisco,Komodo Health,Sobre 116 mil US$ -128 mil US$,Data Scientist
san francisco,eBay,Sobre 125 mil US$ -158 mil US$,Data Scientist
san francisco,Alpine Data Labs,Sobre 101 mil US$ -135 mil US$,Data Scientist
san francisco,ZapLabs,Sobre 128 mil US$ -170 mil US$,Data Scientist
san francisco,KIXEYE,Sobre 128 mil US$ -188 mil US$,Data Scientist
san francisco,Zeus,Sobre 145 mil US$ -170 mil US$,Data Scientist
san francisco,Gap Inc.,Sobre 128 mil US$ -164 mil US$,Data Scientist
san francisco,Tailored Management,Sobre 84 US$ -91 US$ por hora,Data Scientist - Por hora
san francisco,DOE Joint Genome Institute,Sobre 8 mil US$ -9 mil US$,Data Scientist - Por mes
san francisco,Deloitte,Sobre 170 mil US$ -205 mil US$,Data Scientist
san francisco,Rakuten Advertising,Sobre 107 mil US$ -145 mil US$,Data Scientist
san francisco,Ford Motor Company,Sobre 127 mil US$ -137 mil US$,Data Scientist
san francisco,Capella Space,Sobre 118 mil US$ -147 mil US$,Data Scientist
san francisco,Faire,Sobre 171 mil US$ -199 mil US$,Data Scientist
san francisco,Twilio,Sobre 128 mil US$ -182 mil US$,Data Scientist
san francisco,Getaround,Sobre 109 mil US$ -119 mil US$,Data Scientist
san francisco,Wealthfront,Sobre 144 mil US$ -172 mil US$,Data Scientist
san francisco,GE Capital,Sobre 123 mil US$ -145 mil US$,Data Scientist
san francisco,Upstart,Sobre 146 mil US$ -165 mil US$,Data Scientist
san francisco,Yummly,Sobre 147 mil US$ -161 mil US$,Data Scientist
san francisco,Spin,Sobre 124 mil US$ -157 mil US$,Data Scientist
san francisco,Epsilon,Sobre 137 mil US$ -169 mil US$,Data Scientist
san francisco,Sojern,Sobre 151 mil US$ -195 mil US$,Data Scientist
san francisco,Affine,Sobre 88 mil US$ -126 mil US$,Data Scientist
san francisco,Amgen,Sobre 106 mil US$ -166 mil US$,Data Scientist
san francisco,H2O.ai,Sobre 277 mil US$ -304 mil US$,Data Scientist
san francisco,Bloomberg L.P.,Sobre 197 mil US$ -215 mil US$,Data Scientist
san francisco,Caffeine,Sobre 133 mil US$ -217 mil US$,Data Scientist
san francisco,Box,Sobre 150 mil US$ -179 mil US$,Data Scientist
san francisco,Rodan + Fields,Sobre 143 mil US$ -169 mil US$,Data Scientist
san francisco,Baanyan Software Services,Sobre 124 mil US$ -136 mil US$,Data Scientist
san francisco,Quantifind,Sobre 124 mil US$ -170 mil US$,Data Scientist
san francisco,Amyris,Sobre 203 mil US$ -222 mil US$,Data Scientist
san francisco,GREE International Entertainment,Sobre 159 mil US$ -181 mil US$,Data Scientist
san francisco,RapidAI,Sobre 120 mil US$ -141 mil US$,Data Scientist
san francisco,Anchorage,Sobre 126 mil US$ -135 mil US$,Data Scientist
san francisco,VSCO,Sobre 157 mil US$ -181 mil US$,Data Scientist
san francisco,Intrexon,Sobre 105 mil US$ -146 mil US$,Data Scientist
san francisco,LiveRamp,Sobre 149 mil US$ -204 mil US$,Data Scientist
san francisco,JD.com,Sobre 177 mil US$ -198 mil US$,Data Scientist
san francisco,Tryolabs,Sobre 2 mil US$ -2 mil US$,Data Scientist - Por mes
san francisco,Crunchbase,Sobre 142 mil US$ -170 mil US$,Data Scientist
san francisco,Brain Technologies,Sobre 147 mil US$ -181 mil US$,Data Scientist
san francisco,Google,Sobre 94 mil US$ -106 mil US$,Data Scientist - Becario
san francisco,Fanatics,Sobre 131 mil US$ -164 mil US$,Data Scientist
san francisco,Discord,Sobre 167 mil US$ -188 mil US$,Data Scientist
san francisco,Appen,Sobre 109 mil US$ -186 mil US$,Data Scientist
san francisco,RichRelevance,Sobre 91 mil US$ -117 mil US$,Data Scientist
san francisco,Symphony RetailAI,Sobre 101 mil US$ -113 mil US$,Data Scientist
san francisco,AppDynamics,Sobre 123 mil US$ -135 mil US$,Data Scientist
san francisco,Formation,Sobre 125 mil US$ -197 mil US$,Data Scientist
san francisco,Freedom Financial Network,Sobre 111 mil US$ -140 mil US$,Data Scientist
san francisco,Accenture,Sobre 125 mil US$ -157 mil US$,Data Scientist
san francisco,Vituity,Sobre 106 mil US$ -125 mil US$,Data Scientist
san francisco,Eventbrite,Sobre 98 mil US$ -168 mil US$,Data Scientist
san francisco,Together Labs,Sobre 120 mil US$ -129 mil US$,Data Scientist
san francisco,Levi Strauss,Sobre 152 mil US$ -170 mil US$,Data Scientist
san francisco,Axiom Exergy,Sobre 130 mil US$ -158 mil US$,Data Scientist
san francisco,Uatc,Sobre 126 mil US$ -166 mil US$,Data Scientist
san francisco,Charles Schwab,Sobre 140 mil US$ -152 mil US$,Data Scientist
san francisco,Maze Therapeutics,Sobre 121 mil US$ -146 mil US$,Data Scientist
san francisco,Grid Dynamics,Sobre 95 mil US$ -175 mil US$,Data Scientist
san francisco,Kiavi,Sobre 140 mil US$ -197 mil US$,Data Scientist
san francisco,Glu Mobile,Sobre 117 mil US$ -150 mil US$,Data Scientist
san francisco,Blueshift,Sobre 126 mil US$ -149 mil US$,Data Scientist
san francisco,Galvanize,Sobre 123 mil US$ -154 mil US$,Data Scientist
san francisco,"CSG, Inc.",Sobre 135 mil US$ -147 mil US$,Data Scientist
san francisco,Demandbase,Sobre 146 mil US$ -167 mil US$,Data Scientist
san francisco,Bonsai AI,Sobre 140 mil US$ -167 mil US$,Data Scientist
san francisco,Sportradar,Sobre 198 mil US$ -214 mil US$,Data Scientist
san francisco,Locus Energy,Sobre 82 mil US$ -122 mil US$,Data Scientist
san francisco,Zephyr Health,Sobre 73 mil US$ -120 mil US$,Data Scientist
san francisco,Lineage Logistics,Sobre 120 mil US$ -144 mil US$,Data Scientist
san francisco,Bayer,Sobre 60 US$ -65 US$ por hora,Data Scientist - Proveedor de servicios por hora
san francisco,Agile Secure Data Exchange,Sobre 131 mil US$ -171 mil US$,Data Scientist
san francisco,Edmodo,Sobre 105 mil US$ -114 mil US$,Data Scientist
san francisco,eHealth,Sobre 127 mil US$ -145 mil US$,Data Scientist
san francisco,Gilead Sciences,Sobre 61 US$ -74 US$ por hora,Data Scientist - Proveedor de servicios por hora
san francisco,Cablevision Systems,Sobre 45 US$ -54 US$ por hora,Data Scientist - Becario por hora
san francisco,Credit Sesame,Sobre 138 mil US$ -152 mil US$,Data Scientist
san francisco,Granular,Sobre 123 mil US$ -146 mil US$,Data Scientist
san francisco,Atlassian,Sobre 156 mil US$ -175 mil US$,Data Scientist
san francisco,Nightfall AI,Sobre 108 mil US$ -148 mil US$,Data Scientist
san francisco,Epic,Sobre 127 mil US$ -141 mil US$,Data Scientist
san francisco,GRAIL,Sobre 70 mil US$ -168 mil US$,Data Scientist
san francisco,Microsfere Technologies,Sobre 156 mil US$ -170 mil US$,Data Scientist
san francisco,zypmedia,Sobre 112 mil US$ -120 mil US$,Data Scientist
san francisco,thredUP,Sobre 111 mil US$ -149 mil US$,Data Scientist
san francisco,Ubisoft,Sobre 139 mil US$ -159 mil US$,Data Scientist
san francisco,ZS Associates,Sobre 128 mil US$ -138 mil US$,Data Scientist
san francisco,Slide Inc,Sobre 100 mil US$ -120 mil US$,Data Scientist
san francisco,BlackRock,Sobre 153 mil US$ -215 mil US$,Data Scientist
san francisco,Servidyne,Sobre 159 mil US$ -170 mil US$,Data Scientist
san francisco,Zendar,Sobre 127 mil US$ -135 mil US$,Data Scientist
san francisco,"AAA Northern California, Nevada & Utah",Sobre 78 mil US$ -153 mil US$,Data Scientist
san francisco,Clarify Health Solutions,Sobre 146 mil US$ -163 mil US$,Data Scientist
san francisco,Figma,Sobre 143 mil US$ -197 mil US$,Data Scientist
san francisco,SurveyMonkey,Sobre 111 mil US$ -154 mil US$,Data Scientist
san francisco,Skai,Sobre 107 mil US$ -142 mil US$,Data Scientist
san francisco,CoreLogic,Sobre 100 mil US$ -141 mil US$,Data Scientist
san francisco,Shinyan Robotics,Sobre 70 mil US$ -76 mil US$,Data Scientist
san francisco,Aetna,Sobre 110 mil US$ -170 mil US$,Data Scientist
san francisco,Gracenote,Sobre 104 mil US$ -143 mil US$,Data Scientist
san francisco,Intel Corporation,Sobre 129 mil US$ -179 mil US$,Data Scientist
san francisco,Twist Bioscience,Sobre 147 mil US$ -157 mil US$,Data Scientist
san francisco,Albertsons Companies,Sobre 127 mil US$ -170 mil US$,Data Scientist
san francisco,Zymergen,Sobre 124 mil US$ -188 mil US$,Data Scientist
san francisco,AnchorFree,Sobre 104 mil US$ -172 mil US$,Data Scientist
san francisco,University of California Berkeley,Sobre 19 US$ -29 US$ por hora,Data Scientist - Por hora
san francisco,Tagged,Sobre 138 mil US$ -158 mil US$,Data Scientist
san francisco,Fanatcis,Sobre 106 mil US$ -145 mil US$,Data Scientist
san francisco,Movie Labs,Sobre 114 mil US$ -162 mil US$,Data Scientist
san francisco,StreetLight Data,Sobre 127 mil US$ -151 mil US$,Data Scientist
san francisco,Quid,Sobre 146 mil US$ -197 mil US$,Data Scientist
san francisco,Thomson Reuters,Sobre 129 mil US$ -150 mil US$,Data Scientist
san francisco,PlanGrid,Sobre 124 mil US$ -200 mil US$,Data Scientist
san francisco,YouGov,Sobre 87 mil US$ -125 mil US$,Data Scientist
san francisco,Marin Software,Sobre 121 mil US$ -170 mil US$,Data Scientist
san francisco,Asurion,Sobre 122 mil US$ -147 mil US$,Data Scientist
san francisco,Valor Water Analytics,Sobre 107 mil US$ -144 mil US$,Data Scientist
san francisco,Iterable,Sobre 154 mil US$ -187 mil US$,Data Scientist
san francisco,BlueVine,Sobre 133 mil US$ -159 mil US$,Data Scientist
san francisco,Contextlogic,Sobre 127 mil US$ -205 mil US$,Data Scientist
san francisco,Unlearn.AI,Sobre 128 mil US$ -147 mil US$,Data Scientist
san francisco,Kyocera,Sobre 109 mil US$ -137 mil US$,Data Scientist
san francisco,Staples,Sobre 132 mil US$ -150 mil US$,Data Scientist
